ID,Time_Abs,Time_Rel,X,Y,P_Raw,Thickness,Bloc,Trial_in_Bloc,R,W
VIRTUAL_EXP_03,1600000000.0,0.0,400.4112872799773,449.15702377745225,3174.3262096401777,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.0083473,0.008815402631492723,402.6248118408536,448.37986272802635,2968.5166939659234,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.0166943,0.017630805262985445,407.71298311334016,448.8570422852123,3097.9957478937818,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.0250418,0.026446207894478168,410.48964766614745,448.9968251291988,2992.05688624014,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.033389,0.035261610525970995,414.1423601478221,449.0413696862489,3083.243637741713,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.041736,0.04407701315746372,421.15214329259976,452.5058674263762,2780.583725530193,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.0500834,0.05289241578895645,424.03799385262664,448.8817405850646,3090.058687940031,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.058431,0.061707818420449166,429.350770587046,446.8258677542077,2857.850701933535,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.066778,0.07052322105194199,431.61076035395365,448.09583194732363,2955.6265544293915,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.0751252,0.07933862368343472,433.64295432566706,448.61263774867115,2985.417366305688,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.0834725,0.08815402631492744,442.1493139652823,447.03971527547594,3197.2759720809518,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.0918198,0.09696942894642016,442.85085911230834,443.53843353080424,3001.6908808113026,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.100167,0.1057848315779129,445.97343787377486,440.601582347976,3119.1285312593936,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.1085143,0.11460023420940571,450.4567569675811,443.16255786901996,3073.578532448739,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.116861,0.12341563684089844,454.5002322659622,440.96836933153173,2702.036146543138,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.1252086,0.13223103947239115,456.9554446981128,435.5574874554788,3181.9090899643247,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.133556,0.14104644210388398,459.3178084582089,435.4602571732603,2979.3574676824887,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.1419032,0.14986184473537673,466.0670156141608,438.9372066985696,2867.6667832315534,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.1502504,0.15867724736686944,474.1814918982393,435.8730588087404,3020.729215729244,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.1585977,0.16749264999836216,473.7780123144789,431.5902383227856,3118.740461335421,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.166945,0.176308052629855,474.3406045011366,429.1849444018865,2950.301901560121,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.1752925,0.1851234552613477,475.15715255733596,425.64192738129697,2870.0406216580304,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.1836393,0.19393885789284043,484.6922987979412,426.8329947354319,3090.0735355327106,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.1919866,0.20275426052433315,481.22317216206085,427.37349461212955,3039.208908418708,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.2003338,0.21156966315582587,486.7158250168094,420.01610776202085,3039.5494922441103,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.208681,0.2203850657873187,491.6100823393037,419.46817568394704,2884.809440940548,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.2170284,0.22920046841881142,488.9957636225008,411.79978335322437,3123.69939439838,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.2253757,0.23801587105030417,494.06174089455953,416.8336948716358,3007.723493163968,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.233723,0.2468312736817969,497.8800253622616,408.67605108780947,2939.3319208394755,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.2420702,0.2556466763132897,496.8819067509697,409.9712608968263,2971.004435617763,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.2504177,0.2644620789447824,509.92122422811417,402.9586571000651,3054.787886203151,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.2587645,0.2732774815762751,507.71415507615694,403.6067102571508,3089.6421259829426,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.2671118,0.28209288420776796,510.83088738163667,400.65943309363183,3117.137523045591,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.275459,0.2909082868392607,508.5617769356846,396.52208351963253,3140.5113976385524,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.2838063,0.29972368947075345,516.1222219641123,397.81686158574615,3149.403433124465,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.2921536,0.3085390921022462,518.9025689343209,391.00689835732123,2914.4721562968525,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.3005009,0.3173544947337389,525.2945942731338,388.77738418560034,2964.1021168497155,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.308848,0.3261698973652317,520.3503305023814,383.3203564018191,3013.9806139385933,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.3171954,0.33498529999672444,526.6856402842636,379.1130076449305,2852.608091461886,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.3255427,0.34380070262821716,527.0025774860744,375.3599407388861,3102.8276409527957,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.3338895,0.35261610525971,532.3165100441972,368.9237212893772,3049.901757994296,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.342237,0.3614315078912027,536.128334736094,369.1678873215765,2953.301441725824,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.3505845,0.3702469105226954,535.4571302393288,366.8964745145436,2875.1217166837537,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.3589315,0.37906231315418826,536.3822060467179,365.0160497228093,2963.980661891805,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.3672788,0.3878777157856809,540.8370809172068,359.95290875847223,2746.8510779830394,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.375626,0.3966931184171737,540.7390477936906,357.76621349673906,2963.3012504398675,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.3839734,0.4055085210486664,537.4868282889759,351.5805088547397,2958.520227203767,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.3923206,0.41432392368015913,539.2989337762754,344.09791296963084,3062.7993035051954,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.4006677,0.42313932631165185,538.6751536547064,343.0651048635983,3132.7902440522184,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.409015,0.4319547289431447,543.2969688164616,339.4505074228605,2916.1079235393977,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.4173622,0.4407701315746374,545.6089981229641,336.49389805447476,2913.8427479050024,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.4257095,0.4495855342061301,546.9200817161752,336.265110746525,2879.625395886152,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.4340568,0.45840093683762295,545.66684442055,330.0691080440827,2949.2473271130693,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.442404,0.46721633946911567,546.2852860083736,326.0992809621619,3040.660415561803,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.4507513,0.47603174210060845,548.8531109482257,324.43442793323203,3083.981718786732,4,VP,1,250,100
VIRTUAL_EXP_03,1600000000.4590986,0.4848471447321012,546.7907722737726,320.594031412288,3137.187638526467,4,VP,1,250,100
