ID,Time_Abs,Time_Rel,X,Y,P_Raw,Thickness,Bloc,Trial_in_Bloc,R,W
VIRTUAL_NOV_01,1600000000.0,0.0,400.1352430558222,450.4555332560204,3184.7521252284823,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0083473,0.008961427344969075,403.8194167106537,458.19472406250725,3002.8785038547976,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0166943,0.01792285468993815,399.80657494986417,443.8279429999072,2913.452624196242,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0250418,0.026884282034907222,407.37248618212783,446.9980477934506,3061.8225035365213,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.033389,0.035845709379876405,416.57175008571323,457.62420555011386,2749.0510283302947,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.041736,0.04480713672484547,423.1374563000702,451.7969498062878,2988.3057300758583,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0500834,0.053768564069814555,430.461212788988,446.1828287876056,3043.210650860841,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.058431,0.06272999141478362,425.6624238038921,439.9054080214237,3130.5341093767065,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.066778,0.07169141875975281,429.4726966283127,437.8916567911518,2936.095017863778,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0751252,0.08065284610472188,436.8991252892339,448.57984052393795,2958.086108219144,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0834725,0.08961427344969095,454.2029845029881,440.178653753814,3103.242451675386,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0918198,0.09857570079466003,435.5820579405787,443.6701233733091,3007.544766403213,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.100167,0.10753712813962911,449.8019504356726,450.3867845919873,3041.4159392826123,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.1085143,0.11649855548459828,437.4827146597722,437.5389241266041,3011.405038982656,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.116861,0.12545998282956736,468.8374943894203,435.689352608777,2900.6988880841777,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.1252086,0.13442141017453643,461.26856083010694,440.91766995403293,3003.725463144761,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.133556,0.14338283751950562,470.5391700005112,428.97764635700594,3135.826513513038,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.1419032,0.15234426486447472,465.29598878980744,429.47173509076674,3001.898298186336,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.1502504,0.16130569220944377,461.69045109860446,440.59025896898817,3116.058165454353,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.1585977,0.17026711955441284,465.2371389433312,436.43520198957884,3005.3806273919595,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.166945,0.17922854689938203,486.5365719983227,431.4973924074642,2879.9002278375765,4,VP,1,250,100
