ID,Time_Abs,Time_Rel,X,Y,P_Raw,Thickness,Bloc,Trial_in_Bloc,R,W
VIRTUAL_NOV_02,1600000000.0,0.0,399.3450628271891,452.8337727102079,3183.4812898193723,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.0083473,0.0077627360101895,403.3922824598935,452.3490207910443,3103.7042757900813,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.0166943,0.0155254720203791,407.6305507288263,451.8452116480911,3036.692987438687,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.0250418,0.0232882080305686,412.1281391427366,451.2783377480928,2990.504899757803,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.033389,0.0310509440407583,416.72548513420924,450.4769098704219,2967.618432873712,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.041736,0.0388136800509478,421.131273427972,449.2502001123102,2965.232434499483,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.0500834,0.0465764160611374,425.16559709425127,447.673357446008,2975.4104715386607,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.058431,0.0543391520713269,428.9044415853115,446.10807263121126,2988.9096230568375,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.066778,0.0621018880815166,432.5371438446305,444.9058625283452,3000.549231172035,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.0751252,0.0698646240917061,436.09989325118386,444.1355092144309,3009.4820620523983,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.0834725,0.0776273601018957,439.5019460531528,443.5861531891421,3015.53413072573,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.0918198,0.0853900961120852,442.8299428346577,442.94692818507013,3018.0939406323387,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.100167,0.0931528321222748,446.3967436652283,441.9824030001381,3017.783605082281,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.1085143,0.1009155681324644,450.39385425705285,440.66033820308724,3016.913135954056,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.116861,0.108678304142654,454.62335030364505,439.1158684173936,3018.041350074408,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.1252086,0.1164410401528435,458.6447547591776,437.49398707188163,3021.4629100578836,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.133556,0.1242037761630332,462.1211448386963,435.92800843501664,3024.03808037946,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.1419032,0.1319665121732227,465.0464821978963,434.5449339456241,3021.827319040843,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.1502504,0.1397292481834123,467.7860335220114,433.304341446857,3013.513883400534,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.1585977,0.1474919841936018,470.8166359484195,431.9428098751666,3001.5385389337553,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.166945,0.1552547202037915,474.3475092978256,430.1687459267397,2991.2043375028065,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.1752925,0.163017456213981,478.31678473076346,427.85892548873176,2987.089207396463,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.1836393,0.1707801922241706,482.5728142832021,425.13257131095156,2989.0584249789244,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.1919866,0.1785429282343602,486.90206485577005,422.2928472852223,2992.5261774854434,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.2003338,0.1863056642445497,491.0853371117084,419.6578482103842,2991.989089142251,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.208681,0.1940684002547393,494.9204652799134,417.3994226593368,2984.693226603075,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.2170284,0.2018311362649289,498.2159103578016,415.48554943267305,2972.4839080503857,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.2253757,0.2095938722751185,500.9395872259541,413.7462254961481,2959.8434287219725,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.233723,0.217356608285308,503.230174284888,411.93306525854905,2950.577377531193,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.2420702,0.2251193442954976,505.2446458329746,409.7242573275268,2947.1021560786376,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.2504177,0.2328820803056872,507.18125811523237,406.8284927262679,2950.718140062497,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.2587645,0.2406448163158767,509.3026532693242,403.20857272541,2959.994928388082,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.2671118,0.2484075523260664,511.75095030835234,399.23935199473686,2970.216180818659,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.275459,0.2561702883362559,514.4333440629598,395.5374364181084,2977.134921348874,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.2838063,0.2639330243464455,517.1535291705147,392.4897906568075,2980.4804943498757,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.2921536,0.2716957603566352,519.833451443795,389.978362887476,2983.222372495078,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.3005009,0.2794584963668246,522.595287777047,387.59448494190246,2988.370824573259,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.308848,0.2872212323770143,525.5814856678261,385.00275077803036,2995.704712497301,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.3171954,0.2949839683872038,528.7623062113732,382.0758405962191,3002.530498037525,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.3255427,0.3027467043973934,532.0108560843779,378.85617043995535,3007.6179197539154,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.3338895,0.310509440407583,535.2226756756177,375.444391325826,3010.800194964229,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.342237,0.3182721764177725,538.1919939012405,371.8441646504136,3010.209135831907,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.3505845,0.3260349124279621,540.4856485719264,367.9805747276748,3003.751259868691,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.3589315,0.3337976484381518,541.7129750287505,363.888430886088,2992.1541903343286,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.3672788,0.3415603844483413,541.9764337460422,359.7543781793464,2979.098892538239,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.375626,0.3493231204585309,541.8643907038064,355.8070204331518,2968.9056951739926,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.3839734,0.3570858564687204,541.9511400011619,352.20644281220905,2964.9487179112894,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.3923206,0.36484859247891,542.4404593635746,348.93217032063336,2970.0034422954195,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.4006677,0.3726113284890995,543.2067079382185,345.8290900481128,2985.2120770352,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.409015,0.3803740644992892,543.9658612979791,342.82001992767124,3007.104923889494,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.4173622,0.3881368005094787,544.4526118617439,339.96445201806443,3028.755692947073,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.4257095,0.3958995365196683,544.5960178302606,337.3143970822125,3045.74693242985,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.4340568,0.4036622725298579,544.5921922429523,334.76388395139685,3058.987529353489,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.442404,0.4114250085400475,544.745054856629,332.0530413436163,3071.2329848514532,4,VP,1,250,100
VIRTUAL_NOV_02,1600000000.4507513,0.419187744550237,545.167219996186,328.9403083645482,3081.8708712395533,4,VP,1,250,100
