ID,Time_Abs,Time_Rel,X,Y,P_Raw,Thickness,Bloc,Trial_in_Bloc,R,W
VIRTUAL_EXP_02,1600000000.0,0.0,399.8538953393618,448.1282956733001,3172.52103373891,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.0083473,0.0081205700657777,404.1954504977615,448.856264446672,3113.817003686491,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.0166943,0.0162411401315554,408.43718935644154,449.39634612261597,3061.5181478565987,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.0250418,0.0243617101973332,412.534896588428,449.64094355359254,3018.9018138578294,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.033389,0.032482280263111,416.5440235512773,449.56995099867936,2987.3144250602304,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.041736,0.0406028503288888,420.56549622304806,449.23144305294664,2968.286963596078,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.0500834,0.0487234203946665,424.6133267985979,448.7243034785622,2962.733653459161,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.058431,0.0568439904604443,428.6131200825688,448.1421019069074,2969.638550951351,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.066778,0.0649645605262221,432.48107223025704,447.5364560043026,2986.0726962464796,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.0751252,0.0730851305919998,436.1844606865383,446.9255334837053,3006.5529345217537,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.0834725,0.0812057006577776,439.73321481757466,446.28367690893447,3023.451114808709,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.0918198,0.0893262707235553,443.1415782040956,445.5047809025614,3030.7268730320375,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.100167,0.0974468407893331,446.4666114743859,444.40183505551835,3027.0319887758205,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.1085143,0.1055674108551109,449.8252527746526,442.8106683661295,3015.8254878562902,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.116861,0.1136879809208886,453.3241391054608,440.7498745079174,3003.3691789510062,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.1252086,0.1218085509866664,457.03351333817295,438.4480460343164,2994.2027441925025,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.133556,0.1299291210524442,460.9756392579459,436.1763317562436,2989.0053148805523,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.1419032,0.138049691118222,465.0525953570539,434.09193369098773,2987.5227548634502,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.1502504,0.1461702611839997,469.0506358162112,432.227574451556,2989.2086889705806,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.1585977,0.1542908312497775,472.782425141967,430.53405779207503,2991.8708606526766,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.166945,0.1624114013155553,476.20114262846107,428.93439959233933,2994.166586399041,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.1752925,0.170531971381333,479.37344382751684,427.3839066853861,2997.166231642809,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.1836393,0.1786525414471108,482.3831275260708,425.8494445427464,3001.1936463090724,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.1919866,0.1867731115128885,485.28132963715166,424.2373615463566,3004.387293617575,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.2003338,0.1948936815786663,488.1258200252548,422.4063739032869,3005.685364787533,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.208681,0.2030142516444441,491.03307510356666,420.2659442684302,3006.3683056172454,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.2170284,0.2111348217102218,494.1291724533693,417.8281344949336,3008.0320815613736,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.2253757,0.2192553917759996,497.43473139495893,415.16794533387935,3011.7513148918315,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.233723,0.2273759618417773,500.83647068356464,412.3828523170979,3019.3558929810756,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.2420702,0.2354965319075552,504.17921558811906,409.57797701746915,3032.340946114777,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.2504177,0.2436171019733329,507.34382308894396,406.8352349345221,3048.9825656133044,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.2587645,0.2517376720391107,510.2494557386285,404.1786487308629,3064.2165057745897,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.2671118,0.2598582421048885,512.8652314501082,401.5563349162946,3072.231394154281,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.275459,0.2679788121706662,515.2459644487978,398.8564146787698,3069.1129403571663,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.2838063,0.276099382236444,517.5084961055921,395.9420476745564,3054.8767201354904,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.2921536,0.2842199523022218,519.7456978231426,392.70646722765696,3034.1678438450253,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.3005009,0.2923405223679995,521.9941490027874,389.1599101059223,3013.5491068158867,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.308848,0.3004610924337773,524.2764908476746,385.42060585316835,2997.2488169859203,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.3171954,0.3085816624995551,526.6016834309623,381.59044014584646,2985.617558237395,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.3255427,0.3167022325653328,528.9174209104668,377.7146923063109,2975.7767463892633,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.3338895,0.3248228026311107,531.1004473815715,373.8521887095454,2963.880459940135,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.342237,0.3329433726968884,533.008052490103,370.0998297270096,2949.172484104698,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.3505845,0.3410639427626661,534.5813739431572,366.5302431804859,2935.296755210822,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.3589315,0.349184512828444,535.9069742362528,363.128685673148,2927.4118092504145,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.3672788,0.3573050828942217,537.119559654874,359.8086194402767,2929.147279677777,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.375626,0.3654256529599995,538.2943721612324,356.48402453646236,2940.3775870132454,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.3839734,0.3735462230257772,539.5061443554232,353.12299671919874,2956.2342259452876,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.3923206,0.381666793091555,540.8536186111589,349.7394418521774,2969.4991251210813,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.4006677,0.3897873631573327,542.3269687950362,346.33375607649793,2975.3098307865334,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.409015,0.3979079332231105,543.7675651937525,342.8669863850671,2974.8412280807925,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.4173622,0.4060285032888883,544.9962832858522,339.2846878391611,2974.587295661526,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.4257095,0.414149073354666,545.9337035860758,335.5383603734764,2981.1784852889514,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.4340568,0.4222696434204439,546.6367956124626,331.61473123917517,2996.5968713347015,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.442404,0.4303902134862216,547.2368685329353,327.5517554846914,3017.2338961550386,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.4507513,0.4385107835519994,547.8182432404285,323.4314309330554,3036.316187341698,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.4590986,0.4466313536177771,548.3676280515475,319.35797652416926,3047.7437072911225,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.467446,0.4547519236835548,548.8192696111655,315.38839871536425,3049.119340035441,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.475793,0.4628724937493327,549.1099234724608,311.49707949021183,3042.5223075134754,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.4841402,0.4709930638151104,549.1968084544939,307.6522607184535,3032.7464357984313,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.4924874,0.4791136338808882,549.0691960158615,303.87318238450024,3024.4557561546585,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.5008347,0.487234203946666,548.8021859249454,300.16949692140327,3020.5257233892694,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.509182,0.4953547740124437,548.5784192916092,296.48670136859647,3021.1449299887818,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.5175292,0.5034753440782215,548.5678695537882,292.74240976584537,3022.7095373681723,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.5258763,0.5115959141439993,548.7739695817802,288.8775875398255,3018.9004645783657,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.5342238,0.519716484209777,549.0398919795035,284.86800333710295,3005.125163845135,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.542571,0.5278370542755548,549.1804965822902,280.70644032343057,2982.974106559,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.550918,0.5359576243413327,549.0611574524836,276.40573254778025,2960.0575899832666,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.5592654,0.5440781944071104,548.6035576899137,272.0361510255565,2944.7118603937506,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.5676126,0.5521987644728881,547.8133808886886,267.7197067119795,2940.9544988574416,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.57596,0.5603193345386658,546.795320803128,263.563254399235,2947.7891014905053,4,VP,1,250,100
VIRTUAL_EXP_02,1600000000.5843072,0.5684399046044437,545.6749268667861,259.6090092868733,2961.237341133498,4,VP,1,250,100
