ID,Time_Abs,Time_Rel,X,Y,P_Raw,Thickness,Bloc,Trial_in_Bloc,R,W
PILOT_01,1600000000.0,0.0,398.0067617072307,452.99010861827395,3183.4812898193723,4,VP,1,250,100
PILOT_01,1600000000.0083473,0.008347245409015,402.0347984411758,452.3056432326189,3103.7042757900813,4,VP,1,250,100
PILOT_01,1600000000.0166943,0.01669449081803,406.3211669512764,451.66405541927304,3036.692987438687,4,VP,1,250,100
PILOT_01,1600000000.0250418,0.025041736227045,410.9745148099544,451.0485104897293,2990.504899757803,4,VP,1,250,100
PILOT_01,1600000000.033389,0.0333889816360601,415.844883496796,450.28160529268473,2967.618432873712,4,VP,1,250,100
PILOT_01,1600000000.041736,0.0417362270450751,420.6398723937708,449.13808713069733,2965.232434499483,4,VP,1,250,100
PILOT_01,1600000000.0500834,0.0500834724540901,425.16734087024435,447.64083262930586,2975.4104715386607,4,VP,1,250,100
PILOT_01,1600000000.058431,0.0584307178631051,429.4593019636485,446.1109358670091,2988.9096230568375,4,VP,1,250,100
PILOT_01,1600000000.066778,0.0667779632721202,433.6397197770041,444.8923021733541,3000.549231172035,4,VP,1,250,100
PILOT_01,1600000000.0751252,0.0751252086811352,437.6903430264225,444.0796635020162,3009.4820620523983,4,VP,1,250,100
PILOT_01,1600000000.0834725,0.0834724540901502,441.458263242643,443.5111058600691,3015.53413072573,4,VP,1,250,100
PILOT_01,1600000000.0918198,0.0918196994991652,444.9429327226133,442.9302367173299,3018.0939406323387,4,VP,1,250,100
PILOT_01,1600000000.100167,0.1001669449081802,448.41497753482474,442.109831791504,3017.783605082281,4,VP,1,250,100
PILOT_01,1600000000.1085143,0.1085141903171953,452.1289445745689,440.9340806679745,3016.913135954056,4,VP,1,250,100
PILOT_01,1600000000.116861,0.1168614357262103,455.9968858334314,439.4261241728556,3018.041350074408,4,VP,1,250,100
PILOT_01,1600000000.1252086,0.1252086811352253,459.64041740348307,437.7019114079422,3021.4629100578836,4,VP,1,250,100
PILOT_01,1600000000.133556,0.1335559265442404,462.7426109172243,435.9497705968639,3024.03808037946,4,VP,1,250,100
PILOT_01,1600000000.1419032,0.1419031719532554,465.33388506293574,434.36005753007345,3021.827319040843,4,VP,1,250,100
PILOT_01,1600000000.1502504,0.1502504173622704,467.80807607564907,432.9443177566969,3013.513883400534,4,VP,1,250,100
PILOT_01,1600000000.1585977,0.1585976627712854,470.6149814532731,431.48741390387664,3001.5385389337553,4,VP,1,250,100
PILOT_01,1600000000.166945,0.1669449081803005,473.9124459228096,429.7204214202283,2991.2043375028065,4,VP,1,250,100
PILOT_01,1600000000.1752925,0.1752921535893155,477.60536857414013,427.5028679513021,2987.089207396463,4,VP,1,250,100
PILOT_01,1600000000.1836393,0.1836393989983305,481.5412068350853,424.89480820763066,2989.0584249789244,4,VP,1,250,100
PILOT_01,1600000000.1919866,0.1919866444073455,485.5661823812697,422.1251034054516,2992.5261774854434,4,VP,1,250,100
PILOT_01,1600000000.2003338,0.2003338898163605,489.57427648853735,419.4765720192606,2991.989089142251,4,VP,1,250,100
PILOT_01,1600000000.208681,0.2086811352253756,493.4416784527513,417.1271508095933,2984.693226603075,4,VP,1,250,100
PILOT_01,1600000000.2170284,0.2170283806343906,496.9628286038465,415.0679428573862,2972.4839080503857,4,VP,1,250,100
PILOT_01,1600000000.2253757,0.2253756260434056,500.04669341233637,413.17299184346666,2959.8434287219725,4,VP,1,250,100
PILOT_01,1600000000.233723,0.2337228714524206,502.7704081521083,411.2369730356058,2950.577377531193,4,VP,1,250,100
PILOT_01,1600000000.2420702,0.2420701168614357,505.1938642001465,408.94948803159264,2947.1021560786376,4,VP,1,250,100
PILOT_01,1600000000.2504177,0.2504173622704507,507.37920714833024,406.02583574743915,2950.718140062497,4,VP,1,250,100
PILOT_01,1600000000.2587645,0.2587646076794657,509.50064565273163,402.4525686104448,2959.994928388082,4,VP,1,250,100
PILOT_01,1600000000.2671118,0.2671118530884808,511.7311632230294,398.605946498434,2970.216180818659,4,VP,1,250,100
PILOT_01,1600000000.275459,0.2754590984974958,514.1116766435647,395.0436379624692,2977.134921348874,4,VP,1,250,100
PILOT_01,1600000000.2838063,0.2838063439065108,516.6072454516534,392.05944398328256,2980.4804943498757,4,VP,1,250,100
PILOT_01,1600000000.2921536,0.2921535893155259,519.2232518012473,389.48737499964227,2983.222372495078,4,VP,1,250,100
PILOT_01,1600000000.3005009,0.3005008347245408,522.027855698649,386.95991820093917,2988.370824573259,4,VP,1,250,100
PILOT_01,1600000000.308848,0.3088480801335559,525.041474702029,384.2325384903782,2995.704712497301,4,VP,1,250,100
