ID,Time_Abs,Time_Rel,X,Y,P_Raw,Thickness,Bloc,Trial_in_Bloc,R,W
VIRTUAL_NOV_01,1600000000.0,0.0,400.03974838728845,450.5179253557992,3183.4812898193723,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0083473,0.008961427344969,403.29067092171965,450.4534334395414,3103.7042757900813,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0166943,0.0179228546899381,406.86385447140725,450.2810601014365,3036.692987438687,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0250418,0.0268842820349072,410.958327180246,449.92873383941316,2990.504899757803,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.033389,0.0358457093798764,415.4959181484273,449.2663444088799,2967.618432873712,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.041736,0.0448071367248454,420.1806697558338,448.1710594503277,2965.232434499483,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0500834,0.0537685640698145,424.73018577724145,446.7583067631657,2975.4104715386607,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.058431,0.0627299914147836,429.05924970249185,445.37443317160796,2988.9096230568375,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.066778,0.0716914187597528,433.238043014023,444.3196096576004,3000.549231172035,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0751252,0.0806528461047218,437.28511084884195,443.62280772476237,3009.4820620523983,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0834725,0.0896142734496909,441.12083722661396,443.08409681569157,3015.53413072573,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.0918198,0.09857570079466,444.78164857776113,442.4421252324528,3018.0939406323387,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.100167,0.1075371281396291,448.49960462083135,441.4863084377756,3017.783605082281,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.1085143,0.1164985554845982,452.43927210930127,440.1808053256956,3016.913135954056,4,VP,1,250,100
VIRTUAL_NOV_01,1600000000.116861,0.1254599828295673,456.4364903636799,438.7068817514791,3018.041350074408,4,VP,1,250,100
